exec_processes_seq,exec_paths_seq,num_execs,num_unique_execs,dns_queries_seq,dns_types_seq,num_dns_queries,udp_ports_seq,udp_src_ports_seq,udp_dst_ports_seq,udp_sizes_seq,udp_timestamps_seq,num_udp_packets,hosts_seq,num_hosts,sig_names_seq,ttps_seq,num_ttps,processes_seq,process_states_seq,injection_flags_seq,parent_procid_seq,start_ts_seq,num_processes,screenshot_scores_seq,label
[],[],0,0,"['settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",56,"['137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '61898->53', '59426->53', '61722->53', '137->137', '61898->53', '59426->53', '61722->53', '137->137', '61898->53', '59426->53', '61722->53', '137->137', '137->137', '61898->53', '61898->53', '59426->53', '59426->53', '61722->53', '61722->53', '61898->53', '61898->53', '59426->53', '59426->53', '61722->53', '61722->53', '55160->53', '65207->53', '50690->53', '55160->53', '65207->53', '50690->53', '55160->53', '65207->53', '50690->53', '55160->53', '55160->53', '65207->53', '65207->53', '50690->53', '50690->53', '55160->53', '55160->53', '65207->53', '65207->53', '50690->53', '50690->53', '52815->53', '138->138', '51595->53', '52815->53', '51595->53', '52815->53', '51595->53', '52815->53', '52815->53', '51595->53', '51595->53', '52815->53', '52815->53', '51595->53', '51595->53']","[137, 137, 137, 137, 137, 137, 137, 137, 61898, 59426, 61722, 137, 61898, 59426, 61722, 137, 61898, 59426, 61722, 137, 137, 61898, 61898, 59426, 59426, 61722, 61722, 61898, 61898, 59426, 59426, 61722, 61722, 55160, 65207, 50690, 55160, 65207, 50690, 55160, 65207, 50690, 55160, 55160, 65207, 65207, 50690, 50690, 55160, 55160, 65207, 65207, 50690, 50690, 52815, 138, 51595, 52815, 51595, 52815, 51595, 52815, 52815, 51595, 51595, 52815, 52815, 51595, 51595]","[137, 137, 137, 137, 137, 137, 137, 137, 53, 53, 53, 137, 53, 53, 53, 137, 53, 53, 53, 137, 137, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 138, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]","[68, 68, 68, 68, 68, 68, 50, 50, 49, 41, 42, 50, 49, 41, 42, 50, 49, 41, 42, 50, 50, 49, 49, 41, 41, 42, 42, 49, 49, 41, 41, 42, 42, 34, 49, 42, 34, 49, 42, 34, 49, 42, 34, 34, 49, 49, 42, 42, 34, 34, 49, 49, 42, 42, 34, 201, 42, 34, 42, 34, 42, 34, 34, 42, 42, 34, 34, 42, 42]","[1749553971.909804, 1749553971.910239, 1749553971.910443, 1749553972.691253, 1749553972.691559, 1749553972.691892, 1749553975.346352, 1749553976.086456, 1749553976.09381, 1749553976.316341, 1749553976.651135, 1749553976.840379, 1749553977.105462, 1749553977.318925, 1749553977.656587, 1749553978.014176, 1749553978.115754, 1749553978.334278, 1749553978.662417, 1749553978.771774, 1749553979.570446, 1749553980.117354, 1749553980.117539, 1749553980.339308, 1749553980.339393, 1749553980.671653, 1749553980.672002, 1749553984.131338, 1749553984.131996, 1749553984.349927, 1749553984.350404, 1749553984.686955, 1749553984.688179, 1749553988.140622, 1749553988.40358, 1749553988.693196, 1749553989.146982, 1749553989.400781, 1749553989.693873, 1749553990.160784, 1749553990.410874, 1749553990.707984, 1749553992.164123, 1749553992.164542, 1749553992.413976, 1749553992.414141, 1749553992.711078, 1749553992.7115, 1749553996.176709, 1749553996.176894, 1749553996.426484, 1749553996.426703, 1749553996.72395, 1749553996.724542, 1749554000.182103, 1749554000.518973, 1749554000.734005, 1749554001.183855, 1749554001.734711, 1749554002.187982, 1749554002.740164, 1749554004.190728, 1749554004.19133, 1749554004.743955, 1749554004.744682, 1749554008.199127, 1749554008.199692, 1749554008.745946, 1749554008.746625]",69,"['192.168.30.255', '8.8.8.8', '8.8.4.4']",3,['registry_antivm_cpu_check'],"['T1012', 'T1082', 'T1497.001']",3,"['svchost.exe', 'pslist.exe']","['running', 'running']","[False, False]","[6, 57]","[484, 500]",2,"[0, 0, 0, 0]",0
[],[],0,0,"['settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'ctldl.windowsupdate.com']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",78,"['137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '52286->53', '137->137', '62276->53', '137->137', '57430->53', '137->137', '52286->53', '138->138', '138->138', '62276->53', '57430->53', '137->137', '52286->53', '62276->53', '57430->53', '137->137', '137->137', '52286->53', '52286->53', '62276->53', '62276->53', '137->137', '57430->53', '57430->53', '52286->53', '52286->53', '62276->53', '62276->53', '57430->53', '57430->53', '52405->53', '58706->53', '63417->53', '52405->53', '58706->53', '63417->53', '52405->53', '58706->53', '63417->53', '52405->53', '52405->53', '58706->53', '58706->53', '63417->53', '63417->53', '52405->53', '52405->53', '58706->53', '58706->53', '63417->53', '63417->53', '55244->53', '57401->53', '55244->53', '57401->53', '55244->53', '57401->53', '55244->53', '55244->53', '57401->53', '57401->53', '55244->53', '55244->53', '57401->53', '57401->53', '50857->53', '50857->53', '50857->53', '50857->53', '50857->53', '50857->53', '50857->53', '50860->1900', '50860->1900', '50860->1900', '61030->53', '61030->53', '61030->53', '56447->53', '50860->1900', '50860->1900', '50860->1900', '56447->53', '61030->53', '61030->53', '56447->53', '50860->1900', '50860->1900', '56447->53', '56447->53', '138->138', '61030->53', '61030->53', '56447->53', '56447->53', '64958->53']","[137, 137, 137, 137, 137, 137, 137, 137, 137, 52286, 137, 62276, 137, 57430, 137, 52286, 138, 138, 62276, 57430, 137, 52286, 62276, 57430, 137, 137, 52286, 52286, 62276, 62276, 137, 57430, 57430, 52286, 52286, 62276, 62276, 57430, 57430, 52405, 58706, 63417, 52405, 58706, 63417, 52405, 58706, 63417, 52405, 52405, 58706, 58706, 63417, 63417, 52405, 52405, 58706, 58706, 63417, 63417, 55244, 57401, 55244, 57401, 55244, 57401, 55244, 55244, 57401, 57401, 55244, 55244, 57401, 57401, 50857, 50857, 50857, 50857, 50857, 50857, 50857, 50860, 50860, 50860, 61030, 61030, 61030, 56447, 50860, 50860, 50860, 56447, 61030, 61030, 56447, 50860, 50860, 56447, 56447, 138, 61030, 61030, 56447, 56447, 64958]","[137, 137, 137, 137, 137, 137, 137, 137, 137, 53, 137, 53, 137, 53, 137, 53, 138, 138, 53, 53, 137, 53, 53, 53, 137, 137, 53, 53, 53, 53, 137, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 1900, 1900, 1900, 53, 53, 53, 53, 1900, 1900, 1900, 53, 53, 53, 53, 1900, 1900, 53, 53, 138, 53, 53, 53, 53, 53]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 49, 50, 41, 68, 42, 50, 49, 186, 201, 41, 42, 50, 49, 41, 42, 50, 50, 49, 49, 41, 41, 50, 42, 42, 49, 49, 41, 41, 42, 42, 34, 49, 42, 34, 49, 42, 34, 49, 42, 34, 34, 49, 49, 42, 42, 34, 34, 49, 49, 42, 42, 34, 42, 34, 42, 34, 42, 34, 34, 42, 42, 34, 34, 42, 42, 42, 42, 42, 42, 42, 42, 42, 137, 137, 137, 49, 49, 49, 34, 137, 137, 137, 34, 49, 49, 34, 137, 137, 34, 34, 201, 49, 49, 34, 34, 41]","[1749525573.755291, 1749525573.755606, 1749525573.755779, 1749525574.52039, 1749525574.520529, 1749525574.520614, 1749525575.279863, 1749525576.024382, 1749525576.778218, 1749525577.230497, 1749525577.251622, 1749525577.38523, 1749525577.528342, 1749525577.709431, 1749525578.001443, 1749525578.220913, 1749525578.314583, 1749525578.322746, 1749525578.37638, 1749525578.705098, 1749525578.765404, 1749525579.234866, 1749525579.389794, 1749525579.718217, 1749525580.006466, 1749525580.757065, 1749525581.248575, 1749525581.248814, 1749525581.404225, 1749525581.404671, 1749525581.513602, 1749525581.732445, 1749525581.732643, 1749525585.250917, 1749525585.251308, 1749525585.407162, 1749525585.407735, 1749525585.735483, 1749525585.73617, 1749525589.253417, 1749525589.492051, 1749525589.751811, 1749525590.261361, 1749525590.491462, 1749525590.756993, 1749525591.272215, 1749525591.495882, 1749525591.761698, 1749525593.276573, 1749525593.276958, 1749525593.49613, 1749525593.49635, 1749525593.767313, 1749525593.767575, 1749525597.278063, 1749525597.278162, 1749525597.497289, 1749525597.497853, 1749525597.768181, 1749525597.768742, 1749525601.281379, 1749525601.788674, 1749525602.280887, 1749525602.781412, 1749525603.293677, 1749525603.793791, 1749525605.306741, 1749525605.307397, 1749525605.806883, 1749525605.807599, 1749525609.309844, 1749525609.310615, 1749525609.807911, 1749525609.808131, 1749525610.068748, 1749525611.063121, 1749525612.065096, 1749525614.073616, 1749525614.074207, 1749525618.087916, 1749525618.088245, 1749525681.168257, 1749525681.183072, 1749525681.370751, 1749525681.377116, 1749525682.371625, 1749525683.386688, 1749525683.565681, 1749525684.170247, 1749525684.185811, 1749525684.373592, 1749525684.561692, 1749525685.400176, 1749525685.400399, 1749525685.571994, 1749525687.171267, 1749525687.198463, 1749525687.586258, 1749525687.586373, 1749525688.19927, 1749525689.406511, 1749525689.406797, 1749525691.590521, 1749525691.590636, 1749525696.049448]",105,"['192.168.30.255', '8.8.8.8', '8.8.4.4', '239.255.255.250']",4,"['susevent_adjustprivilegetoken', 'file_drops_windows']",[],0,"['8c953a78a471f5ed443a422f015d19ae58ad382a4383825b3c375e861cf25c33.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe']","['terminated', 'running', 'running', 'running', 'running']","[False, False, False, False, False]","[57, 6, 6, 6, 6]","[484, 104594, 104813, 104922, 105047]",5,"[0, 0, 0]",0
[],[],0,0,"['settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'ctldl.windowsupdate.com', 'ctldl.windowsupdate.com']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",79,"['137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '56254->53', '63555->53', '137->137', '58080->53', '138->138', '138->138', '137->137', '56254->53', '63555->53', '58080->53', '56254->53', '63555->53', '138->138', '137->137', '58080->53', '137->137', '138->138', '137->137', '56254->53', '56254->53', '63555->53', '63555->53', '58080->53', '58080->53', '138->138', '138->138', '138->138', '56254->53', '56254->53', '63555->53', '63555->53', '58080->53', '58080->53', '138->138', '138->138', '137->137', '137->137', '52096->53', '137->137', '58843->53', '61160->53', '137->137', '52096->53', '58843->53', '61160->53', '137->137', '52096->53', '58843->53', '137->137', '61160->53', '137->137', '137->137', '52096->53', '52096->53', '58843->53', '58843->53', '61160->53', '61160->53', '138->138', '138->138', '138->138', '52096->53', '52096->53', '58843->53', '58843->53', '61160->53', '61160->53', '138->138', '55670->53', '55670->53', '49695->53', '57646->53', '55670->53', '49695->53', '57646->53', '49695->53', '57646->53', '55670->53', '55670->53', '49695->53', '49695->53', '57646->53', '57646->53', '138->138', '55670->53', '55670->53', '49695->53', '49695->53', '57646->53', '57646->53', '138->138', '57649->1900', '57649->1900', '57649->1900', '60477->53', '60477->53', '60477->53', '51759->53', '57649->1900', '57649->1900', '57649->1900', '51759->53', '60477->53', '60477->53', '51759->53', '57649->1900', '57649->1900', '51759->53', '51759->53', '60477->53', '60477->53', '51759->53', '51759->53', '55412->53', '55412->53']","[137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 56254, 63555, 137, 58080, 138, 138, 137, 56254, 63555, 58080, 56254, 63555, 138, 137, 58080, 137, 138, 137, 56254, 56254, 63555, 63555, 58080, 58080, 138, 138, 138, 56254, 56254, 63555, 63555, 58080, 58080, 138, 138, 137, 137, 52096, 137, 58843, 61160, 137, 52096, 58843, 61160, 137, 52096, 58843, 137, 61160, 137, 137, 52096, 52096, 58843, 58843, 61160, 61160, 138, 138, 138, 52096, 52096, 58843, 58843, 61160, 61160, 138, 55670, 55670, 49695, 57646, 55670, 49695, 57646, 49695, 57646, 55670, 55670, 49695, 49695, 57646, 57646, 138, 55670, 55670, 49695, 49695, 57646, 57646, 138, 57649, 57649, 57649, 60477, 60477, 60477, 51759, 57649, 57649, 57649, 51759, 60477, 60477, 51759, 57649, 57649, 51759, 51759, 60477, 60477, 51759, 51759, 55412, 55412]","[137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 53, 53, 137, 53, 138, 138, 137, 53, 53, 53, 53, 53, 138, 137, 53, 137, 138, 137, 53, 53, 53, 53, 53, 53, 138, 138, 138, 53, 53, 53, 53, 53, 53, 138, 138, 137, 137, 53, 137, 53, 53, 137, 53, 53, 53, 137, 53, 53, 137, 53, 137, 137, 53, 53, 53, 53, 53, 53, 138, 138, 138, 53, 53, 53, 53, 53, 53, 138, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 138, 53, 53, 53, 53, 53, 53, 138, 1900, 1900, 1900, 53, 53, 53, 53, 1900, 1900, 1900, 53, 53, 53, 53, 1900, 1900, 53, 53, 53, 53, 53, 53, 53, 53]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 50, 68, 49, 41, 50, 42, 186, 201, 50, 49, 41, 42, 49, 41, 186, 50, 42, 50, 186, 50, 49, 49, 41, 41, 42, 42, 186, 198, 198, 49, 49, 41, 41, 42, 42, 198, 198, 68, 68, 34, 68, 49, 42, 68, 34, 49, 42, 68, 34, 49, 68, 42, 68, 68, 34, 34, 49, 49, 42, 42, 186, 186, 216, 34, 34, 49, 49, 42, 42, 201, 42, 42, 34, 42, 42, 34, 42, 34, 42, 42, 42, 34, 34, 42, 42, 201, 42, 42, 34, 34, 42, 42, 216, 137, 137, 137, 49, 49, 49, 34, 137, 137, 137, 34, 49, 49, 34, 137, 137, 34, 34, 49, 49, 34, 34, 41, 41]","[1749552614.219444, 1749552614.220011, 1749552614.220368, 1749552614.984523, 1749552614.984841, 1749552614.985182, 1749552615.849187, 1749552616.587165, 1749552617.348768, 1749552617.700671, 1749552618.099604, 1749552618.256533, 1749552618.305288, 1749552618.454923, 1749552618.633172, 1749552618.868679, 1749552618.875127, 1749552619.235981, 1749552619.26626, 1749552619.304856, 1749552619.632897, 1749552620.273488, 1749552620.31034, 1749552620.361907, 1749552620.452773, 1749552620.641392, 1749552621.219573, 1749552621.87193, 1749552621.996768, 1749552622.277801, 1749552622.278077, 1749552622.324965, 1749552622.325686, 1749552622.657258, 1749552622.657968, 1749552623.376208, 1749552624.876616, 1749552625.887565, 1749552626.278055, 1749552626.278225, 1749552626.32502, 1749552626.325198, 1749552626.657246, 1749552626.657316, 1749552626.889657, 1749552627.891371, 1749552628.904737, 1749552629.654575, 1749552630.286681, 1749552630.411434, 1749552630.448526, 1749552630.663749, 1749552631.174501, 1749552631.299549, 1749552631.455834, 1749552631.674782, 1749552631.936681, 1749552632.311959, 1749552632.468327, 1749552632.686982, 1749552632.687884, 1749552633.438666, 1749552634.197873, 1749552634.32294, 1749552634.323131, 1749552634.479634, 1749552634.480057, 1749552634.69806, 1749552634.698145, 1749552634.979185, 1749552634.979421, 1749552634.980157, 1749552638.329757, 1749552638.32984, 1749552638.48601, 1749552638.486098, 1749552638.704686, 1749552638.704879, 1749552639.756588, 1749552641.130909, 1749552642.124865, 1749552642.344291, 1749552642.713592, 1749552643.131887, 1749552643.350656, 1749552643.718291, 1749552644.359152, 1749552644.731106, 1749552645.136905, 1749552645.137085, 1749552646.368342, 1749552646.368595, 1749552646.744446, 1749552646.744666, 1749552648.642983, 1749552649.142321, 1749552649.142829, 1749552650.381646, 1749552650.382248, 1749552650.756945, 1749552650.757651, 1749552694.988349, 1749552721.526151, 1749552721.551543, 1749552721.731317, 1749552721.902916, 1749552722.903002, 1749552723.915882, 1749552723.952223, 1749552724.516265, 1749552724.547537, 1749552724.734864, 1749552724.938344, 1749552725.91722, 1749552725.917979, 1749552725.948298, 1749552727.527905, 1749552727.559663, 1749552727.950201, 1749552727.950548, 1749552729.926543, 1749552729.9271, 1749552731.952192, 1749552731.952557, 1749552736.511225, 1749552737.525257]",126,"['192.168.30.255', '8.8.8.8', '8.8.4.4', '239.255.255.250']",4,"['susevent_adjustprivilegetoken', 'file_drops_windows']",[],0,"['junction.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe']","['running', 'running', 'running', 'running', 'running']","[False, False, False, False, False]","[57, 6, 6, 6, 6]","[578, 104625, 104718, 104984, 105187]",5,"[0, 0, 0, 0]",0
