exec_processes_seq,exec_paths_seq,num_execs,num_unique_execs,dns_queries_seq,dns_types_seq,num_dns_queries,udp_ports_seq,udp_src_ports_seq,udp_dst_ports_seq,udp_sizes_seq,udp_timestamps_seq,num_udp_packets,hosts_seq,num_hosts,sig_names_seq,ttps_seq,num_ttps,processes_seq,process_states_seq,injection_flags_seq,parent_procid_seq,start_ts_seq,num_processes,screenshot_scores_seq,label
"['updater.exe', 'updater.exe', 'builder.exe']","['C:\\ProgramData\\googlechromeupdates\\updater.exe', 'C:\\Users\\ADMINI~1\\AppData\\Local\\Temp\\updater.exe', 'C:\\Users\\ADMINI~1\\AppData\\Local\\Temp\\builder.exe']",3,2,"['settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'dns.msftncsi.com', 'dns.msftncsi.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'ctldl.windowsupdate.com', 'gulf.moneroocean.stream', 'gulf.moneroocean.stream', 'ctldl.windowsupdate.com', 'ctldl.windowsupdate.com', 'ctldl.windowsupdate.com', 'ctldl.windowsupdate.com']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",120,"['137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '138->138', '138->138', '65376->53', '137->137', '51611->53', '52453->53', '137->137', '65376->53', '51611->53', '52453->53', '137->137', '65376->53', '51611->53', '52453->53', '137->137', '65376->53', '65376->53', '51611->53', '51611->53', '137->137', '52453->53', '52453->53', '137->137', '65376->53', '65376->53', '51611->53', '51611->53', '52453->53', '52453->53', '64956->53', '51113->53', '64956->53', '51113->53', '64956->53', '51113->53', '64956->53', '64956->53', '51113->53', '51113->53', '51022->53', '51022->53', '51022->53', '64956->53', '64956->53', '51113->53', '51113->53', '51022->53', '51022->53', '62033->53', '56888->53', '62033->53', '51022->53', '51022->53', '57411->53', '57397->53', '57411->53', '57397->53', '57411->53', '57397->53', '57411->53', '57411->53', '57397->53', '57397->53', '57411->53', '57411->53', '57397->53', '57397->53', '63688->53', '63688->53', '63688->53', '49636->53', '63688->53', '63688->53', '49636->53', '49636->53', '49636->53', '49636->53', '63688->53', '63688->53', '49636->53', '49636->53', '50759->53', '50759->53', '54821->53', '50759->53', '54821->53', '54821->53', '50759->53', '50759->53', '54821->53', '54821->53', '50759->53', '50759->53', '54821->53', '54821->53', '61775->53', '61775->53', '61775->53', '61775->53', '61775->53', '61775->53', '61775->53', '62063->53', '62063->53', '62063->53', '62063->53', '62063->53', '62063->53', '62063->53', '55047->53', '55047->53', '55047->53', '55047->53', '55047->53', '55047->53', '55047->53', '55965->53', '55965->53', '55965->53', '55965->53', '55965->53', '51068->53', '55965->53', '55965->53', '51068->53', '51068->53', '138->138', '51068->53', '51068->53']","[137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 138, 138, 65376, 137, 51611, 52453, 137, 65376, 51611, 52453, 137, 65376, 51611, 52453, 137, 65376, 65376, 51611, 51611, 137, 52453, 52453, 137, 65376, 65376, 51611, 51611, 52453, 52453, 64956, 51113, 64956, 51113, 64956, 51113, 64956, 64956, 51113, 51113, 51022, 51022, 51022, 64956, 64956, 51113, 51113, 51022, 51022, 62033, 56888, 62033, 51022, 51022, 57411, 57397, 57411, 57397, 57411, 57397, 57411, 57411, 57397, 57397, 57411, 57411, 57397, 57397, 63688, 63688, 63688, 49636, 63688, 63688, 49636, 49636, 49636, 49636, 63688, 63688, 49636, 49636, 50759, 50759, 54821, 50759, 54821, 54821, 50759, 50759, 54821, 54821, 50759, 50759, 54821, 54821, 61775, 61775, 61775, 61775, 61775, 61775, 61775, 62063, 62063, 62063, 62063, 62063, 62063, 62063, 55047, 55047, 55047, 55047, 55047, 55047, 55047, 55965, 55965, 55965, 55965, 55965, 51068, 55965, 55965, 51068, 51068, 138, 51068, 51068]","[137, 137, 137, 137, 137, 137, 137, 137, 137, 137, 138, 138, 53, 137, 53, 53, 137, 53, 53, 53, 137, 53, 53, 53, 137, 53, 53, 53, 53, 137, 53, 53, 137, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 138, 53, 53]","[68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 179, 201, 49, 50, 41, 42, 50, 49, 41, 42, 50, 49, 41, 42, 50, 49, 49, 41, 41, 50, 42, 42, 50, 49, 49, 41, 41, 42, 42, 34, 42, 34, 42, 34, 42, 34, 34, 42, 42, 49, 49, 49, 34, 34, 42, 42, 49, 49, 34, 42, 34, 49, 49, 34, 42, 34, 42, 34, 42, 34, 34, 42, 42, 34, 34, 42, 42, 41, 41, 41, 34, 41, 41, 34, 34, 34, 34, 41, 41, 34, 34, 34, 34, 41, 34, 41, 41, 34, 34, 41, 41, 34, 34, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 49, 49, 49, 49, 49, 49, 49, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 201, 41, 41]","[1750858414.172891, 1750858414.17333, 1750858414.173422, 1750858414.938511, 1750858414.93865, 1750858414.93875, 1750858415.713275, 1750858416.498269, 1750858417.254283, 1750858418.012218, 1750858418.734507, 1750858418.739045, 1750858422.492615, 1750858422.585409, 1750858422.680383, 1750858423.043227, 1750858423.346539, 1750858423.501433, 1750858423.6877, 1750858424.04715, 1750858424.109422, 1750858424.51209, 1750858424.691178, 1750858425.072186, 1750858426.061055, 1750858426.533625, 1750858426.534943, 1750858426.716304, 1750858426.716949, 1750858426.806554, 1750858427.091829, 1750858427.092789, 1750858427.565273, 1750858430.543753, 1750858430.544189, 1750858430.727725, 1750858430.728632, 1750858431.088538, 1750858431.088624, 1750858434.552862, 1750858435.099179, 1750858435.564875, 1750858436.116465, 1750858436.607484, 1750858437.127789, 1750858438.615433, 1750858438.61551, 1750858439.131225, 1750858439.131441, 1750858440.133089, 1750858441.130098, 1750858442.148844, 1750858442.619542, 1750858442.619595, 1750858443.144088, 1750858443.144177, 1750858444.1591, 1750858444.15924, 1750858446.636261, 1750858447.176772, 1750858447.63574, 1750858448.182107, 1750858448.182358, 1750858452.20958, 1750858452.476943, 1750858453.215552, 1750858453.466158, 1750858454.226476, 1750858454.47446, 1750858456.249507, 1750858456.249591, 1750858456.485082, 1750858456.485278, 1750858460.264724, 1750858460.264787, 1750858460.492196, 1750858460.492397, 1750858460.934449, 1750858461.92322, 1750858462.923585, 1750858464.491091, 1750858464.926963, 1750858464.927114, 1750858465.493616, 1750858466.505915, 1750858468.517016, 1750858468.517481, 1750858468.939102, 1750858468.939164, 1750858472.517477, 1750858472.517518, 1750858476.523751, 1750858477.526144, 1750858478.085488, 1750858478.537896, 1750858479.092532, 1750858480.095822, 1750858480.548981, 1750858480.549163, 1750858482.104403, 1750858482.104448, 1750858484.556921, 1750858484.556991, 1750858486.114535, 1750858486.114615, 1750858495.352027, 1750858496.366327, 1750858497.366476, 1750858499.367153, 1750858499.367706, 1750858503.376712, 1750858503.376793, 1750858512.480076, 1750858513.489234, 1750858514.494803, 1750858516.509955, 1750858516.510023, 1750858520.522174, 1750858520.522374, 1750858521.952814, 1750858522.967084, 1750858523.972443, 1750858525.975559, 1750858525.975647, 1750858529.977794, 1750858529.977964, 1750858530.216254, 1750858531.227507, 1750858532.230871, 1750858534.238281, 1750858534.238331, 1750858537.568334, 1750858538.242228, 1750858538.242288, 1750858538.583909, 1750858539.597269, 1750858540.777219, 1750858541.608572, 1750858541.608897]",139,"['192.168.30.255', '8.8.8.8', '8.8.4.4']",3,"['wrote_proc_memory', 'executes_dropped_exe', 'susevent_adjustprivilegetoken', 'susevent_setthreadcontext', 'process_other_parent', 'process_injection', 'registry_antivm_cpu_check', 'files_drops_exe_user', 'files_drops_exe_general', 'file_drops_windows', 'file_drops_system32', 'xmrig', 'cmd_sc_stop', 'cmd_sc_delete', 'registry_write_executable', 'registry_writes_large_value', 'cmd_sc_create', 'cmd_sc_start']","['T1134.004', 'T1055', 'T1569.002', 'T1082', 'T1112', 'T1012', 'T1059.003', 'T1547.001', 'T1497.001', 'T1489']",10,"['winlogon.exe', 'lsass.exe', 'svchost.exe', 'svchost.exe', 'dwm.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'spoolsv.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'wmiprvse.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'sihost.exe', 'svchost.exe', 'taskhostw.exe', 'Explorer.EXE', 'RuntimeBroker.exe', 'svchost.exe', 'taskhostw.exe', 'compattelrunner.exe', 'conhost.exe', 'tkjjhnmh.exe', 'svchost.exe', '39bc13ec5a7e01d635413a84a6581a763d9afebfc2307c3d2f7522b9f752e1f0.exe', 'wmiprvse.exe', 'TrustedInstaller.exe', 'TiWorker.exe', 'powershell.exe', 'builder.exe', 'updater.exe', 'powershell.exe', 'wmiprvse.exe', 'cmd.exe', 'sc.exe', 'sc.exe', 'wusa.exe', 'sc.exe', 'sc.exe', 'sc.exe', 'powercfg.exe', 'powercfg.exe', 'powercfg.exe', 'powercfg.exe', 'dialer.exe', 'sc.exe', 'sc.exe', 'sc.exe', 'sc.exe', 'powershell.EXE', 'Conhost.exe', 'updater.exe', 'powershell.exe', 'cmd.exe', 'sc.exe', 'wusa.exe', 'sc.exe', 'sc.exe', 'sc.exe', 'sc.exe', 'powercfg.exe', 'powercfg.exe', 'powercfg.exe', 'powercfg.exe', 'dialer.exe', 'dialer.exe', 'dialer.exe', 'powershell.EXE', 'Conhost.exe', 'dllhost.exe', 'dllhost.exe']","['running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'running', 'terminated', 'terminated', 'running', 'running', 'running', 'terminated', 'running', 'terminated', 'terminated', 'running', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'terminated', 'running', 'running', 'terminated', 'terminated', 'terminated', 'running']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, True]","[None, 3, 6, 6, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 11, 6, 6, 6, 6, 6, 28, 6, 19, 56, 11, 6, 19, 19, 74, 57, 6, 57, 11, 6, 11, 83, 83, 83, 90, 11, 90, 90, 90, 97, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 19, 125, 6, 129, 129, 129, 132, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129, 19, 156, 5, 5]","[625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 625, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 641, 828, 984, 1969, 2062, 2156, 3469, 4250, 4437, 13469, 25359, 27062, 27062, 27109, 27141, 27156, 27219, 27281, 27344, 27344, 27344, 27344, 27359, 27375, 27578, 27687, 27687, 27703, 27750, 27750, 27766, 39781, 39781, 39812, 39812, 39844, 39875, 39906, 39937, 39937, 39937, 39937, 39953, 39984, 40062, 40250, 40250, 47750, 51000]",100,"[0, 0, 0, 0, 0]",3
[],[],0,0,"['settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'insiderppe.cloudapp.net', 'insiderppe.cloudapp.net', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'ieonlinews.microsoft.com', 'ieonlinews.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'dns.msftncsi.com', 'dns.msftncsi.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'sls.update.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com', 'settings-win.data.microsoft.com', 'settings-win.data.microsoft.com', 'fs.microsoft.com', 'fs.microsoft.com']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",77,"['137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '137->137', '51445->53', '138->138', '138->138', '137->137', '51445->53', '64946->53', '137->137', '138->138', '51445->53', '64946->53', '138->138', '137->137', '64946->53', '137->137', '51445->53', '51445->53', '138->138', '137->137', '64946->53', '64946->53', '138->138', '65374->53', '138->138', '65374->53', '138->138', '51445->53', '51445->53', '65374->53', '138->138', '64946->53', '64946->53', '137->137', '137->137', '65374->53', '65374->53', '137->137', '49574->53', '52183->53', '137->137', '49574->53', '137->137', '52183->53', '137->137', '49574->53', '52183->53', '137->137', '65374->53', '65374->53', '137->137', '49574->53', '49574->53', '138->138', '138->138', '138->138', '52183->53', '52183->53', '63006->53', '63006->53', '49574->53', '49574->53', '52183->53', '52183->53', '63006->53', '64928->53', '63006->53', '63006->53', '64928->53', '138->138', '49661->53', '64928->53', '49661->53', '49661->53', '64928->53', '64928->53', '63006->53', '63006->53', '49661->53', '49661->53', '64928->53', '64928->53', '50963->53', '50963->53', '49661->53', '49661->53', '50963->53', '50963->53', '50963->53', '50963->53', '50963->53', '138->138', '138->138', '50966->1900', '50966->1900', '50966->1900', '57745->53', '57745->53', '50966->1900', '50966->1900', '57745->53', '50966->1900', '54342->53', '54342->53', '57745->53', '57745->53', '54342->53', '50966->1900', '50966->1900', '54342->53', '54342->53', '57745->53', '57745->53', '54342->53', '54342->53']","[137, 137, 137, 137, 137, 137, 137, 137, 51445, 138, 138, 137, 51445, 64946, 137, 138, 51445, 64946, 138, 137, 64946, 137, 51445, 51445, 138, 137, 64946, 64946, 138, 65374, 138, 65374, 138, 51445, 51445, 65374, 138, 64946, 64946, 137, 137, 65374, 65374, 137, 49574, 52183, 137, 49574, 137, 52183, 137, 49574, 52183, 137, 65374, 65374, 137, 49574, 49574, 138, 138, 138, 52183, 52183, 63006, 63006, 49574, 49574, 52183, 52183, 63006, 64928, 63006, 63006, 64928, 138, 49661, 64928, 49661, 49661, 64928, 64928, 63006, 63006, 49661, 49661, 64928, 64928, 50963, 50963, 49661, 49661, 50963, 50963, 50963, 50963, 50963, 138, 138, 50966, 50966, 50966, 57745, 57745, 50966, 50966, 57745, 50966, 54342, 54342, 57745, 57745, 54342, 50966, 50966, 54342, 54342, 57745, 57745, 54342, 54342]","[137, 137, 137, 137, 137, 137, 137, 137, 53, 138, 138, 137, 53, 53, 137, 138, 53, 53, 138, 137, 53, 137, 53, 53, 138, 137, 53, 53, 138, 53, 138, 53, 138, 53, 53, 53, 138, 53, 53, 137, 137, 53, 53, 137, 53, 53, 137, 53, 137, 53, 137, 53, 53, 137, 53, 53, 137, 53, 53, 138, 138, 138, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 138, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 138, 138, 1900, 1900, 1900, 53, 53, 1900, 1900, 53, 1900, 53, 53, 53, 53, 53, 1900, 1900, 53, 53, 53, 53, 53, 53]","[68, 68, 68, 68, 68, 68, 68, 50, 49, 182, 201, 50, 49, 41, 50, 182, 49, 41, 182, 50, 41, 50, 49, 49, 182, 50, 41, 41, 194, 42, 194, 42, 194, 49, 49, 42, 194, 41, 41, 68, 68, 42, 42, 68, 34, 49, 68, 34, 68, 49, 68, 34, 49, 68, 42, 42, 68, 34, 34, 182, 182, 212, 49, 49, 42, 42, 34, 34, 49, 49, 42, 42, 42, 42, 42, 201, 34, 42, 34, 34, 42, 42, 42, 42, 34, 34, 42, 42, 42, 42, 34, 34, 42, 42, 42, 42, 42, 212, 201, 137, 137, 137, 49, 49, 137, 137, 49, 137, 34, 34, 49, 49, 34, 137, 137, 34, 34, 49, 49, 34, 34]","[1750854974.825717, 1750854974.826273, 1750854974.826603, 1750854975.583447, 1750854976.333719, 1750854977.090259, 1750854977.852232, 1750854978.473036, 1750854978.57242, 1750854978.612927, 1750854978.627032, 1750854979.236104, 1750854979.583535, 1750854979.740061, 1750854979.991429, 1750854980.116524, 1750854980.619549, 1750854980.764316, 1750854981.624421, 1750854981.735509, 1750854981.786346, 1750854982.484236, 1750854982.656868, 1750854982.65707, 1750854983.125322, 1750854983.23832, 1750854983.785882, 1750854983.785941, 1750854984.637284, 1750854985.539811, 1750854985.642744, 1750854986.57742, 1750854986.655151, 1750854986.671763, 1750854986.671799, 1750854987.581202, 1750854987.657132, 1750854987.800537, 1750854987.80067, 1750854988.660776, 1750854989.410748, 1750854989.581617, 1750854989.581709, 1750854990.175633, 1750854990.682494, 1750854990.855986, 1750854990.963233, 1750854991.690191, 1750854991.721834, 1750854991.862381, 1750854992.502836, 1750854992.691347, 1750854992.868694, 1750854993.290442, 1750854993.587379, 1750854993.587931, 1750854994.085481, 1750854994.695086, 1750854994.695733, 1750854994.840154, 1750854994.840957, 1750854994.843557, 1750854994.868786, 1750854994.868993, 1750854997.60645, 1750854998.604564, 1750854998.698238, 1750854998.698865, 1750854998.870053, 1750854998.870549, 1750854999.613907, 1750855001.338905, 1750855001.62447, 1750855001.625098, 1750855002.334187, 1750855002.513805, 1750855002.708728, 1750855003.333204, 1750855003.713661, 1750855004.717568, 1750855005.343074, 1750855005.343657, 1750855005.636594, 1750855005.637074, 1750855006.71796, 1750855006.718472, 1750855009.356943, 1750855009.357166, 1750855009.649496, 1750855010.642945, 1750855010.720748, 1750855010.72137, 1750855011.652948, 1750855013.661816, 1750855013.662136, 1750855017.673196, 1750855017.673294, 1750855054.841584, 1750855059.000703, 1750855081.858298, 1750855081.883582, 1750855082.064167, 1750855082.961354, 1750855083.960519, 1750855084.867123, 1750855084.882726, 1750855084.960791, 1750855085.070207, 1750855085.519751, 1750855086.529493, 1750855086.965565, 1750855086.965745, 1750855087.542965, 1750855087.870899, 1750855087.886454, 1750855089.557562, 1750855089.557657, 1750855090.966269, 1750855090.966487, 1750855093.56518, 1750855093.565281]",121,"['192.168.30.255', '8.8.8.8', '8.8.4.4', '239.255.255.250']",4,"['wrote_proc_memory', 'susevent_adjustprivilegetoken', 'files_drops_exe_user', 'files_drops_exe_general', 'file_drops_windows']",[],0,"['910c0169fc5aac1610b4589ffac37ec8c30b03c48f102c57dbfaaebcdb6ca5ec.exe', 'powershell.exe', 'powershell.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe', 'svchost.exe']","['terminated', 'terminated', 'terminated', 'running', 'running', 'running', 'running']","[False, False, False, False, False, False, False]","[57, 82, 83, 6, 6, 6, 6]","[641, 829, 5454, 104844, 104985, 105594, 105954]",7,"[0, 0, 0]",3
